festival_name,place,start,end,content,jugwan,tel,content_info,homepage,zip_no,latitude,logitude,sido,sigungu,doro,eupmyun,sangse
춘천인형극박물관 재개관 전시 인형의 기술,춘천인형극박물관,2020-10-15,2020-12-31,인형의 기술,(재) 춘천인형극제+(사) 유니마코리아,033-242-8452,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7591&search_type=1&search_keyword=ECB698ECB29CEC9DB8ED9895EAB7B9EBB095EBACBCEAB480+EC9EACEAB09CEAB480+ECA084EC8B9C+E3808AEC9DB8ED9895EC9D98+EAB8B0EC88A0E3808B,전시관람,24235,35.2031097,126.8725063,강원특별자치도,춘천시,영서로 3017 (사농동),사농동,"277-3, 춘천인형극장"
최정숙 개인전 호모 하모니쿠스 Homo Harmonicus,춘천미술관,2020-07-31,2020-08-06,최정숙 개인전 호모 하모니쿠스 Homo Harmonicus,최정숙,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7582&search_type=1&search_keyword=ECB59CECA095EC8899+EAB09CEC9DB8ECA084+ED98B8EBAAA8+ED9598EBAAA8EB8B88ECBFA0EC8AA4+Homo+Harmonicus,전시관람,24264,36.7434217,126.9888255,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
2020 서현종 개인전 - 청.춘.천 展,복합문화공간 5Note,2020-06-12,2020-06-28,춘천이 가지고 온 풍경들과 그 속에서 자라온 우리들의 지나온 푸른색의 추억들을 아크릴화로 표현한 전시,서현종,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7558,전시관람,24239,35.9515534,128.836859,강원특별자치도,춘천시,스포츠타운길 347-9 (삼천동),삼천동,200-2
Green life Green art,갤러리공간제로,2022-06-24,2022-06-30,자연과 조화를 위해 친환경 삼유를 소재로한 공예전,춘천민예총 공예협회,033-251-9363,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10566&search_type=1&search_keyword=Green+life,전시관람,24210,35.2565028,127.4975089,강원특별자치도,춘천시,동면 공단로 104,동면,"장학리, 791-37"
제17회 영등포 여의도 봄꽃축제,여의서로 벚꽃길,2023-04-04,2023-04-09,"벚꽃축제, 공연/전시/체험, 아트/푸드마켓 등","영등포구청, 영등포문화재단",02-2670-3128,blossom.or.kr,,7233,37.8842671,127.7324969,서울특별시,영등포구,의사당대로 1 (여의도동),여의도동,"1, 국회"
제4회 연제고분판타지축제,온천천시민공원 및 연산동 고분군,2023-03-31,2023-04-02,역사문화행사,연제구축제추진위원회,051-665-4065,,,0,35.218,127.466206,,,,,nan
2023 유성온천문화축제,온천로 일원,2023-05-12,2023-05-14,"온천수신제,체험부스운영,축하공연 등",대전광역시 유성구,042-611-2080,,,34139,37.8545566,127.7582354,대전광역시,유성구,어은로 27 (봉명동),봉명동,"496-39, 유림공원, 관리사"
완주와일드앤로컬푸드축제,고산자연휴양림일원,2022-09-30,2022-10-02,○ 자연친화+아웃도어 체험프로그램,와일드앤로컬푸드축제추진위원회,063-290-2622,http://www.wanjufestival.kr/,,0,35.131568,126.7992437,,,,,nan
현인가요제,송도해수욕장,2023-08-04,2023-08-06,개막행사+현인가요제 전야제+현인가요제 본선,(사)한국연예예술인협회,02-2655-3157,http://culture.bsseogu.go.kr,송도해수욕장+부산공동어시장+송도구름산책로+송도해상케이블카+용궁구름다리+암남공원,49269,36.6738461,127.0538818,부산광역시,서구,송도해변로 100 (암남동),암남동,"135-5, 송도해수욕장"
치악산왕발걸음축제,치악산 일원(구.드림랜드 주차장),2023-09-09,2023-09-09,걷기행사+작은음악회 등,치악산왕발걸음축제추진위원회,033-734-5966,,,26305,37.4541166,126.6065569,강원특별자치도,원주시,소초면 평장동길 86-16,소초면,"평장리, 823-1"
제25회 원주한지문화제,원주한지테마파크 일원,2023-05-05,2023-05-14,기획전시+온라인체험 등,원주한지문화제위원회,033-734-4739,www.hanjipark.com,,26478,37.8190594,127.7189615,강원특별자치도,원주시,한지공원길 151 (무실동),무실동,16
제16회 용수골꽃양귀비축제,용수골꽃농장,2023-05-23,2023-06-11,꽃밭관람+포토존 이용+기념품 판매 등,용수골꽃양귀비축제추진위원회,033-764-4443,,,26478,35.8688137,128.5918599,강원특별자치도,원주시,한지공원길 151 (무실동),무실동,16
제21회 장미축제,장미공원,2023-05-30,2023-06-01,장미가요제 등,장미축제위원회,033-000-0000,,,26436,37.8747797,127.7144656,강원특별자치도,원주시,장미공원길 67-16 (단계동),단계동,"853-3, 단계메디컬센터"
墨-사람다움을 담다,갤러리 4층,2022-12-01,2022-12-22,사람다움이란 무엇인가사람다움이란 무엇인가사람다움이란 어디서 비롯되는가,안용선,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=11014,전시관람,24272,36.7709074,126.9922424,강원특별자치도,춘천시,서부대성로48번길 26-1 (요선동),요선동,18-6
진주영 틈,개나리미술관,2022-11-29,2022-12-11,"작가는 소멸 이후에 재탄생되는 것들 위로 연약하지만 찬란하게 숨 쉬며 존재하는 것들을 시각화 하고자 하였다. 이러한 주제 의식을 통해 우리가 살아가고 있는 주변의 비조명된 것들과 그 가치를 인식하고, 각자의 환상 속에서 숨 쉬고 있는 것들의 의미를 모색해보는 시간이 되었으면 한다.",진주영,070-8095-3899,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=11012&search_type=1&search_keyword=ECA784ECA3BCEC9881+3A+ED8B88,전시관람,24399,37.4184816,128.0031123,강원특별자치도,춘천시,동내면 거두택지길44번길 7-19,동내면,"거두리, 1123-6"
장혜란 개인전 - Back ground,터무니창작소,2022-12-01,2022-12-07,"법당 곳곳에 장식된 무늬들을 탐구하듯 구경하며 한참을 돌아다니다,어쩌면 그때 매료되었던 것",춘천문화재단,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=11006,전시관람,24357,37.8644088,126.8706031,강원특별자치도,춘천시,약사고개길50번길 10-1 (약사동),약사동,94-5
화이트릭스마스2 산타피습사건,춘천인형극장,2022-12-03,2022-12-03,기존 마술쇼의 형식에서 벗어나 마술과 극이 융합된 가족용 마술극,(사)문화강대국,033-253-5058,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=11003&search_type=1&search_keyword=ED9994EC9DB4ED8AB8EBA6ADEC8AA4EBA788EC8AA42,공연관람,24235,37.8842671,127.7324969,강원특별자치도,춘천시,영서로 3017 (사농동),사농동,"277-3, 춘천인형극장"
김명숙 영혼의 정원,춘천미술관 전관,2022-11-25,2022-11-30,"바느질, 화면에 닿는 손을 통해 섬유의 물성이 작가의 심성에 고스란히 스며들기에 융합되기에 가능하다고 해석된다.",김명숙,033-241-1856,https://www.cccf.or.kr/Home/H40000/H40400/boardList?cate_id=&search_type=1&search_keyword=EAB980EBAA85EC8899+5BEC9881ED98BCEC9D98+ECA095EC9B905D,전시관람,24264,33.4773741,126.4746605,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
제18회 춘천현대사생대회展,춘천미술관 전관,2022-11-18,2022-11-23,2022 보내공 안풍경 밖풍경,춘천현대사생회,033-241-1856,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10994&search_type=1&search_keyword=ECA09C18ED9A8C+ECB698ECB29CED9884EB8C80EC82ACEC839DEB8C80ED9994E5B195,전시관람,24264,36.2163459,127.2165313,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
천년 고려 숨결로 만나는 청평유람淸平流覽 좋을씨구,청평사 유튜브(온라인),2022-10-28,2022-10-28,천년 고려 숨결로 만나는 청평유람 좋을씨구,대한불교조계종 청평사,,http://cheongpyeongsa.co.kr/bbs/board.php?bo_table=4010&wr_id=74&page=1,공연관람,24208,37.4736983,126.6215766,강원특별자치도,춘천시,북산면 오봉산길 810,북산면,"청평리, 673, 청평사"
그래미 수상자와 함께하는 춘천 10년의 문화동행 FESTA NYCC 2022,FESTA NYCC 유튜브(온라인),2022-11-21,2022-12-02,영원한 청년작가 김유정 문화의 나라 아일랜드를 만나다,문화게릴라 향+춘천문화재단,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10990,공연관람,24336,37.9858676,127.8086468,강원특별자치도,춘천시,효자상길5번길 13 (효자동),효자동,"산40-12, 춘천문화예술회관"
제18회 충청남도 국악제,아산시평생학습관,2023-07-23,2023-07-23,충청남도 내 국악협회 경연대회,(사)한국국악협회충남지회 (사)한국국악협회충남지회 아산시지부,041-835-7200,,,31568,36.3601527,127.3574409,충청남도,아산시,남부로 92 (용화동),용화동,423-6
제2회 아트밸리 아산 오페라 갈라콘서트,경찰인재개발원 차일혁홀,2023-12-16,2023-12-26,오페라 갈라콘서트,(재)아산문화재단,041-1422-4200,,,31540,36.817625,126.3662541,충청남도,아산시,무궁화로 111 (초사동),초사동,407
아트밸리 아산 락 페스티벌,신정호야외음악당+수영장,2023-08-11,2023-08-13,인천 펜타포트 락페스티벌의 아티스트를 공유하여 아산에서 펼쳐지는 락페스티벌,온양문화원,041-530-6672,,,31540,37.8640048,127.723833,충청남도,아산시,무궁화로 111 (초사동),초사동,407
아트밸리 아산 별빛음악제,신정호야외음악당,2023-08-14,2023-08-14,신정호에서 펼쳐지는 한여름밤의 ?L,(재)아산문화재단,041-530-6672,,,31540,37.8735525,127.7264738,충청남도,아산시,무궁화로 111 (초사동),초사동,407
제18회 파주개성인삼축제,임진각 광장,2023-10-21,2023-10-22,파주개성인삼 전시 및 판매+농특산물 홍보 및 판매+각종 공연 및 체험행사 등,파주개성인삼축제추진위원회,031-940-5282,http://tour.paju.go.kr,,10808,37.9148987,127.7227653,경기도,파주시,문산읍 임진각로 177,문산읍,"사목리, 494-1, 임진각"
제27회 파주장단콩축제,임진각 광장,2023-11-24,2023-11-26,파주장단콩 전시 및 판매+농특산물 홍보 및 판매+각종 공연 및 체험행사 등,파주장단콩축제추진위원회,031-940-5282,http://tour.paju.go.kr,,10808,37.6578901,126.7635211,경기도,파주시,문산읍 임진각로 177,문산읍,"사목리, 494-1, 임진각"
제33회 율곡문화제,율곡이이유적지 등,2023-10-14,2023-10-15,추향제+방방례+유가행렬 등,파주시,031-940-4351,http://tour.paju.go.kr,,10825,35.1827175,126.8877092,경기도,파주시,법원읍 자운서원로 204,법원읍,"동문리, 17-4, 자운서원"
2023 운정호수공원불꽃축제,운정호수공원,2023-10-07,2023-10-07,불꽃쇼+빛 조형물 등,파주시,031-940-4351,,,0,37.7854094,127.0812622,,,,,nan
2023 양주 천만송이 천일홍 축제,나리농원 일원,2023-09-23,2023-09-24,전국 최대 규모의 천일홍 꽃밭 조성으로 도농체험 및 시민 힐링 공간 제공,양주시축제추진위원회,031-8082-5655,https://www.yangju.go.kr/festival/index.do,,11494,34.9505295,127.4873696,경기도,양주시,광사로 131-66 (광사동),광사동,731
제35회 고양행주문화제,행주산성 및 행주산성 역사공원,2023-05-19,2023-05-21,행주투석전+뮤지컬행주대첩+불꽃드론쇼+수상불꽃놀이+대첩마을 테마존+일로지움 전시 등,고양문화재단+고양문화원,031-960-9684,http://www.hjfestival.or.kr,,10440,37.5739077,127.1341806,경기도,고양시,덕양구 행주로15번길 89 (행주외동),덕양구,"행주외동, 116"
2023 고양호수예술축제,일산호수공원+일산문화광장+라페스타+웨스턴돔,2023-10-06,2023-10-09,국내외 거리예술공연 및 시민참여프로그램,고양문화재단+고양문화원,031-960-9684,http://www.gylaf.kr,,10400,35.0560347,126.5204388,경기도,고양시,일산동구 호수로 595 (장항동),일산동구,"장항동, 906, 고양꽃전시관"
제5회 인제가을꽃축제,용대관광지 일원,2023-09-22,2023-10-22,가을꽃축제,인제군문화재단,1577-8924,https://www.inje.go.kr,https://www.inje.go.kr,0,35.3762468,126.5425578,,,,,nan
한동국 현관문,개나리미술관,2022-09-02,2022-09-18,"개나리미술관에서 원주출신,한동국의 첫 개인전을 개최",한동국,070-8095-3899,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10752&search_type=1&search_keyword=ED959CEB8F99EAB5AD+3A+ED9884EAB480EBACB8,전시관람,24399,37.8893655,126.7400828,강원특별자치도,춘천시,동내면 거두택지길44번길 7-19,동내면,"거두리, 1123-6"
2022 춘천학 학술대회 댐과 춘천의 미래,강원대학교 60주년기념관 국제회의실,2022-08-26,2022-08-26,2022 춘천학 학술대회,춘천문화원 춘천학연구소,033-244-5106,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10710&search_type=1&search_keyword=2022+ECB698ECB29CED9599+ED9599EC88A0EB8C80ED9A8C5D+EB8C90EAB3BC+ECB698ECB29CEC9D98+EBAFB8EB9E98,행사+축제,24341,37.8724395,127.729498,강원특별자치도,춘천시,강원대학길 1 (효자동),효자동,192-1
할말하않 황효창展,개나리미술관,2022-08-16,2022-08-28,황효창 작가의 초대전,개나리미술관,070-8095-3899,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10703&search_type=1&search_keyword=ED95A0EBA790ED9598EC958A+3A+ED99A9ED9AA8ECB0BDE5B195,전시관람,24399,37.8842671,127.7324969,강원특별자치도,춘천시,동내면 거두택지길44번길 7-19,동내면,"거두리, 1123-6"
힘찬 제왕수탉_ 제왕수탉 힘찬울림 Coq-imperial Powerful sound,춘천미술관 전관,2022-08-19,2022-08-31,이승철 초대전 LegendLee Invitation Exhibit,(사)한국미술협회 춘천지부,033-241-1856,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10691,전시관람,24264,36.1578658,127.0053465,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
유관선 사진전- 해빙,문화공간 역,2022-06-03,2022-06-09,2년간의 조사와 촬영시기를 체크하고 2주간의 변화되는 형상을 표현,유관선,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10505,전시관람,24368,37.8735525,127.7264738,강원특별자치도,춘천시,영서로 2260 (퇴계동),퇴계동,"633-2, 남춘천역"
길창인 개인전 - 회귀,갤러리 상상언더,2022-07-16,2022-05-30,길창인 개인전 회귀’,길창인,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10499&search_type=1&search_keyword=EAB8B8ECB0BDEC9DB8+EAB09CEC9DB8ECA084,전시관람,24355,35.8688137,128.5918599,강원특별자치도,춘천시,금강로 86 (운교동),운교동,169
춘천여성미술작가회『만화방창』展,춘천미술관 1~2층 전관,2022-06-17,2022-06-22,만화방창이라는 주제로 만물이 소생하듯 여성작가의 고뇌와 변화하는 모습을 다양한 작업 영역에서 작가들의 조형언어로 현대미술의 웅지를 펼치고자 한다.,춘천여성미술작가회,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10488&search_type=1&search_keyword=ECB698ECB29CEC97ACEC84B1EBAFB8EC88A0EC9E91EAB080ED9A8CE3808EEBA78CED9994EBB0A9ECB0BDE3808FE5B195,전시관람,24264,37.6687055,127.0471,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
제2회 춘천 국제 어린이 그림 교류전,춘천미술관 전관,2022-05-27,2022-06-01,본 전시는 춘천시 해외교류도시와의 미술작품 교류를 통해 문화교류의 장을 만드는 전시,강원도 춘천시청,033-241-1856,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10487&search_type=1&search_keyword=ECA09C2ED9A8C+ECB698ECB29C+EAB5ADECA09C+EC96B4EBA6B0EC9DB4+EAB7B8EBA6BC+EAB590EBA598ECA084,전시관람,24264,37.5085818,127.1001887,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
강경젓갈축제,강경젓갈시장 일원,2022-10-12,2022-10-16,강경젓갈 우수성 홍보,강경젓갈축제추진위원회,041-746-5663,https://korean.visitkorea.or.kr/detail/fes_detail.do?cotid=f8d4bb91-819e-4601-87a9-b510386f3820&big_category=undefined&mid_category=undefined&big_area=undefined&referrer=https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&mra=bk00&pkid=11,,32930,37.8545566,127.7582354,충청남도,논산시,강경읍 금백로 45,강경읍,"황산리, 198"
